,Concept_ID,en,de
,,exception,"ausnahmefälle"
,,clients,"kunden"
,,client,"kunden"
,,affair,"verhältnis"
,,ratio,"verhältnis"
,,meaningless,"bedingen"
,,creating,"bedingen"
,,eventual,"zunehmendem"
,,fluctuate,"schwanken"
,,fluctuating,"schwanken"
,,wavering,"schwanken"
,,worked,"arbeitete"
,,worked,"tätig"
,,night,"gestern"
,,secured,"gesichert"
,,return,"zurück"
,,mankind,"menschheit"
,,decomposition,"abbaus"
,,depletion,"abbaus"
,,contributing,"wirkende"
,,produce,"hervorzubringen"
,,incriminating,"belastend"
,,damning,"belastend"
,,stressful,"belastend"
,,attitude,"haltung"
,,attitude,"einstellung"
,,posture,"haltung"
,,killers,"killer"
,,ministers,"minister"
,,episode,"folge"
,,worth,"wert"
,,value,"wert"
,,worthy,"wert"
,,seemed,"wirkte"
,,humans,"bevölkerungszahl"
,,humans,"menschen"
,,values,"werte"
,,readings,"werte"
,,protested,"protestiert"
,,adjustment,"anpassung"
,,corrected,"anpassung"
,,stephen,"steven"
,,steve,"steven"
,,between,"zwischen"
,,dense,"dichte"
,,seal,"dichte"
,,staged,"ausgerichtete"
,,directional,"ausgerichtete"
,,targeted,"ausgerichtete"
,,escalate,"eskalieren"
,,escalated,"eskalieren"
,,seldom,"selten"
,,limit,"begrenzen"
,,task,"aufgabe"
,,assignment,"aufgabe"
,,feeding,"ernähren"
,,representative,"vertreter"
,,salesman,"vertreter"
,,representatives,"vertreter"
,,primary,"hauptverantwortung"
,,enforce,"einhaltung"
,,compliance,"einhaltung"
,,enforced,"einhaltung"
,,induced,"hervorgerufenen"
,,intervention,"intervention"
,,interventions,"intervention"
,,interference,"intervention"
,,gets,"erhält"
,,gets,"bekommt"
,,late,"langen"
,,areas,"landstrichen"
,,areas,"bereiche"
,,sections,"bereiche"
,,lit,"entfachten"
,,sentenced,"verurteilt"
,,condemned,"verurteilt"
,,spirit,"einstellung"
,,shot,"einstellung"
,,trapped,"eingeschlossen"
,,führer,"führer"
,,fuhrer,"führer"
,,immense,"immens"
,,immensely,"immens"
,,lowly,"niedrigen"
,,half,"meiste"
,,whoever,"denjenigen"
,,handled,"angegangen"
,,equal,"gleichförmig"
,,uniform,"gleichförmig"
,,discontinued,"wegfallen"
,,habits,"gepflogenheiten"
,,shut,"schließen"
,,sorrow,"leids"
,,pain,"leids"
,,kinds,"möglichen"
,,profound,"tiefgreifend"
,,profoundly,"tiefgreifend"
,,meets,"trifft"
,,saw,"gesehen"
,,market,"konjunktur"
,,tending,"pflegt"
,,providers,"versorger"
,,size,"größe"
,,greatness,"größe"
,,whether,"ob"
,,black,"grün"
,,light,"grün"
,,stick,"zusammenhalten"
,,forests,"wäldern"
,,prepare,"bereiten"
,,preparing,"bereiten"
,,number,"bevölkerungszahl"
,,definitely,"fall"
,,promise,"versprechen"
,,promises,"versprechen"
,,existence,"existenz"
,,exist,"existenz"
,,existed,"existenz"
,,differences,"unterschieden"
,,odds,"chancen"
,,expense,"kosten"
,,threatened,"bedroht"
,,present,"derzeitigen"
,,present,"aktuellen"
,,cruelties,"grausamkeiten"
,,assassination,"ermordung"
,,inevitably,"zwangsläufig"
,,bound,"zwangsläufig"
,,colonized,"bevölkert"
,,peopled,"bevölkert"
,,ensuring,"gewährleistet"
,,guaranteed,"gewährleistet"
,,slow,"langsamer"
,,slower,"langsamer"
,,slowing,"langsamer"
,,pirated,"rodung"
,,timber,"rodung"
,,natural,"normal"
,,natural,"natürlichen"
,,lasting,"andauernde"
,,lasting,"andauernden"
,,sparked,"entbrannten"
,,incensed,"entbrannten"
,,runs,"leitet"
,,stable,"stabil"
,,steady,"stabil"
,,stabilized,"stabil"
,,slim,"gering"
,,endangerment,"gefährdung"
,,endangering,"gefährdung"
,,game,"spiel"
,,stake,"spiel"
,,main,"hauptteil"
,,worried,"sorgten"
,,inhibit,"hemmen"
,,block,"hemmen"
,,lies,"liegt"
,,per,"pro"
,,invited,"eingeladen"
,,invite,"eingeladen"
,,asked,"verlangte"
,,asked,"eingeladen"
,,kindness,"menschlichkeit"
,,normal,"normal"
,,normally,"normal"
,,arise,"entstehen"
,,loud,"laut"
,,followed,"gefolgt"
,,rises,"ansteigt"
,,forming,"entstehenden"
,,nascent,"entstehenden"
,,vast,"überwiegende"
,,walk,"laufen"
,,walk,"laufe"
,,refined,"kultiviert"
,,weakness,"abschwächung"
,,calm,"abschwächung"
,,attenuation,"abschwächung"
,,lie,"liegen"
,,factors,"faktoren"
,,provide,"versorgen"
,,quicker,"schneller"
,,centuries,"jahrhundert"
,,known,"bekannt"
,,familiar,"bekannt"
,,dear,"schnellstem"
,,dear,"teurer"
,,finished,"beendet"
,,ended,"beendet"
,,republic,"republik"
,,republican,"republik"
,,france,"republik"
,,incentive,"anreize"
,,incentivized,"anreize"
,,girls,"frauen"
,,woman,"frauen"
,,partnership,"lebensgemeinschaft"
,,domestic,"lebensgemeinschaft"
,,shaken,"erschüttert"
,,affect,"beeinträchtigen"
,,interfere,"beeinträchtigen"
,,demanded,"verlangte"
,,requested,"verlangte"
,,relations,"beziehungen"
,,final,"letzten"
,,financiers,"finanzexperten"
,,earth,"welt"
,,planet,"welt"
,,devoid,"darstellten"
,,painted,"darstellten"
,,refers,"bezieht"
,,referring,"bezieht"
,,our,"brachliegendes"
,,unused,"brachliegendes"
,,since,"seit"
,,societal,"gesellschaftlichen"
,,surrender,"ergeben"
,,aim,"zielt"
,,targeting,"zielt"
,,shift,"klimawandels"
,,diverse,"vielfältig"
,,unity,"zusammenhalt"
,,cohesion,"zusammenhalt"
,,unchanged,"unverändert"
,,kind,"art"
,,sort,"art"
,,foreign,"fremd"
,,paycheck,"gehalt"
,,innermost,"verwundbarsten"
,,leagues,"meilen"
,,battle,"kampfes"
,,battle,"kampf"
,,battle,"kämpfen"
,,getting,"bekommt"
,,colleagues,"kollegen"
,,coworkers,"kollegen"
,,premiums,"prämien"
,,bonuses,"prämien"
,,bonus,"prämien"
,,officials,"beamte"
,,pointing,"gerichteten"
,,facing,"gerichteten"
,,troubling,"beunruhigendes"
,,unsettling,"beunruhigendes"
,,struggle,"kampfes"
,,struggle,"kampf"
,,experience,"erleben"
,,hi,"hierarchischen"
,,poorest,"ärmsten"
,,round,"rund"
,,beyond,"übersteigen"
,,exceed,"übersteigen"
,,appreciated,"geschätzt"
,,valued,"geschätzt"
,,estimated,"geschätzt"
,,concept,"konzept"
,,idea,"konzept"
,,concepts,"konzept"
,,wears,"trägt"
,,object,"protestieren"
,,lengthy,"langwierigen"
,,protracted,"langwierigen"
,,expensive,"teurer"
,,paths,"wege"
,,sociolog,"soziologie"
,,sociologically,"soziologie"
,,migratory,"nomadischen"
,,interaction,"zusammenspiel"
,,interplay,"zusammenspiel"
,,mission,"einsatz"
,,wage,"lohnerhöhungen"
,,knowing,"wissen"
,,knowledge,"wissen"
,,book,"vorschrift"
,,violence,"gewalt"
,,force,"gewalt"
,,violent,"gewalt"
,,depends,"hängt"
,,hanging,"hängt"
